MovieID,UserID,Rating
200,461113,3
243,338855,2
241,2246994,4
38,1465067,3
120,834442,3
93,91529,3
45,656182,4
181,1264604,3
233,1024008,4
150,510701,4
250,322590,5
45,589674,4
170,1841282,5
148,1846218,2
178,1843405,4
24,658483,5
16,1253804,3
128,159719,4
235,2476307,4
36,1150526,5
118,2028719,5
98,1036617,3
14,1253024,5
95,1546495,4
179,1791447,1
34,987971,5
173,2271258,5
221,1144050,5
175,1448034,3
133,650425,4
231,1373690,3
148,1157105,4
44,946421,3
169,361737,4
217,1434345,4
20,1642125,3
145,1607842,4
216,2560812,3
97,84092,4
159,1748739,4
170,2109149,5
71,601228,5
44,672153,5
123,1028818,5
122,1507180,4
142,61668,5
81,2606497,3
72,2436281,4
156,1873327,4
209,1969148,1
103,1648670,3
210,572433,4
103,226422,3
115,2220630,4
144,1218600,4
100,1882738,4
160,1276047,4
99,1259067,4
193,712145,4
188,2405271,1
97,454124,4
188,2644762,3
10,1587713,4
75,2551497,5
12,2119462,4
63,1795629,4
224,193471,3
141,681634,4
229,1084626,4
23,2379360,4
106,1365353,2
250,825876,4
154,344495,4
4,518666,4
82,116092,4
160,2006914,3
163,2400860,4
207,2047373,4
186,1107249,4
99,1894794,3
57,1115195,5
43,2643844,4
133,490686,4
21,1399948,5
58,2569181,3
110,757005,4
86,2460268,5
34,1206683,5
91,1201695,5
234,81922,5
119,2087355,4
13,577926,4
102,2422250,2
33,592171,4
118,898180,4
131,900303,5
174,1988405,3
3,881219,4
193,2195071,4
163,650088,4
146,2621150,5
96,2419218,3
199,735103,4
205,537788,2
101,2074525,5
169,1864475,4
232,2637832,4
101,2325791,5
19,334402,4
242,1774314,5
232,1831433,1
195,2272333,4
116,2549130,4
79,1305465,4
125,74192,3
104,111033,3
59,105047,5
81,1348982,4
9,2358909,5
136,1312234,5
121,2139722,5
132,818824,3
9,2493781,5
112,2525163,5
197,1381955,3
137,1828210,4
140,1227730,4
63,2265271,3
77,1275826,4
67,174350,4
153,599223,3
64,1090853,3
85,754954,4
130,2454928,4
44,1117797,4
16,350374,3
42,2228473,5
240,594581,4
186,82368,1
234,2340229,3
235,1506806,4
184,988895,3
103,952185,4
39,734603,3
170,650492,4
189,2312265,4
7,2441060,4
155,633010,5
157,1274638,4
137,1294773,3
37,2088923,4
190,2025302,5
207,1852060,5
177,54388,5
134,2221551,3
74,2033811,4
239,1952202,4
232,1484655,3
9,673597,5
17,329047,5
114,746511,3
107,1539182,3
19,321901,5
236,2277171,5
147,794647,3
215,2043759,3
234,344237,4
211,1572958,3
130,1532356,4
156,1885578,3
43,2189598,2
125,302272,3
123,2003544,3
191,2233971,5
46,1548227,4
5,63245,4
227,2474205,2
11,2277050,5
86,1355426,4
70,623366,3
37,2441666,5
230,1869112,4
13,2097872,4
241,2492596,5
116,1255543,4
59,355804,4
115,302310,4
26,2010211,1
171,1542805,3
118,1083658,4
118,2489743,3
34,2388911,1
66,2515744,4
101,1394991,5
155,2009923,3
18,540620,4
75,2412908,3
77,1611123,2
176,2205091,3
104,566394,4
224,485460,5
2,1551591,4
83,2641776,5
213,2109282,5
36,1824199,5
211,1933495,3
91,95388,3
75,1601896,4
4,252839,4
48,382871,5
147,1661647,4
24,1871048,4
87,3621,4
73,291024,4
151,1518157,4
147,914708,3
27,966562,5
71,1470697,4
216,1755431,4
146,1618502,3
223,1026373,5
91,2231861,4
3,2534006,1
85,782967,4
146,383384,4
88,63575,5
88,1392848,4
178,922122,3
155,414041,4
147,1948130,5
235,1825986,5
247,2326933,5
55,418075,4
81,1952893,5
74,885931,5
120,1931853,4
35,2177371,4
157,1942741,4
18,556458,3
143,630012,2
94,2636395,4
163,2460470,4
55,2152308,5
210,1263749,3
15,2080391,5
11,680406,4
235,1684679,4
117,232471,5
34,492614,4
117,1036405,5
7,2512451,5
56,1810422,3
140,1485382,3
2,2029460,4
205,1296506,4
179,1691661,5
190,961391,5
82,2471439,3
144,1208576,4
103,2576648,4
134,171529,3
23,933436,3
71,2510656,4
37,1681660,4
89,1738133,2
195,2230312,5
208,128044,5
148,265049,5
190,662867,4
167,1757174,4
206,2095922,4
165,1238351,4
119,415859,3
235,1788446,3
131,2197493,4
223,2329805,4
110,90944,4
237,986502,3
231,1558352,2
165,2232946,3
176,837578,3
12,1593063,5
204,1546115,2
114,1619392,3
45,1970882,4
185,814780,4
79,1394456,3
247,825374,4
163,1867828,3
192,1942036,5
191,1412934,5
247,542907,4
158,1220753,1
20,1093693,3
58,1193627,5
238,1243211,4
230,2227589,5
216,1299608,4
187,2027192,5
118,2396180,2
221,2321669,4
211,1023010,4
102,2193184,3
248,2477489,3
42,979183,2
11,133080,2
194,983052,4
147,30520,3
213,962019,4
77,1417695,4
239,1390025,4
32,114633,3
150,2260760,4
139,1435835,3
215,2394136,4
179,632734,2
50,945672,4
88,278429,5
36,540359,4
84,1037222,4
236,927777,4
196,952156,4
119,1790724,5
54,1681907,4
3,2514003,4
89,1666903,5
66,659246,4
198,1505628,5
227,2147203,4
187,1047888,2
238,2507279,4
166,2316263,3
153,531401,3
237,439914,5
166,823370,3
57,1577222,5
85,690356,4
234,612735,5
142,252832,4
113,378465,4
13,413621,5
171,1086788,3
184,2443243,4
81,766677,3
111,623498,3
52,464063,4
182,2511719,5
105,254514,4
143,1892790,4
205,913199,4
45,1663211,4
83,192355,1
225,1632285,5
75,242002,5
125,2585190,3
136,900715,4
189,1436117,4
193,2298035,3
234,2199309,4
247,120713,2
192,1375430,1
118,491317,4
206,520803,4
149,1362586,4
242,1499497,5
73,2579734,2
197,122955,5
197,622712,5
172,395384,3
28,847533,5
180,807074,4
145,934940,4
243,1737220,4
91,2351488,4
121,33036,2
214,909049,4
96,304729,3
73,2341077,4
105,2426850,4
45,952126,5
155,1518755,4
94,1794909,4
179,1443522,4
56,78059,4
75,2292140,5
170,2037890,4
143,2588357,4
176,199403,2
118,1341759,5
225,450711,4
211,2269379,5
67,1303258,4
18,2428083,5
147,1071602,5
150,1247483,4
88,1821403,4
138,2492713,3
234,244207,2
141,208508,3
204,2050655,3
100,270152,3
148,995657,4
218,2227629,4
233,1595451,4
234,2012563,4
57,229937,4
184,1685715,5
137,570831,3
46,373891,5
122,1518633,3
238,376992,5
193,1268728,4
68,471328,3
239,2381849,3
44,1741054,3
219,1888075,5
189,907300,4
55,2283192,3
195,2075611,5
2,361778,4
246,2410675,3
204,762226,1
9,2593089,4
149,1183001,4
125,64994,4
206,2338019,3
220,1922348,5
59,1678173,5
86,2002499,5
161,2200498,4
46,106615,3
147,791994,4
198,1160127,4
138,407037,2
216,13740,5
78,722575,3
74,2360881,4
31,2633963,2
16,2272871,5
210,2035624,4
228,2438291,4
131,982602,3
221,1340595,3
56,1857006,5
152,1328208,3
200,1894468,3
112,2161806,4
246,1352236,2
143,1041101,5
146,2155211,3
102,17181,4
181,253611,4
248,740698,3
226,2500072,3
96,1084690,4
22,2244696,4
104,2124188,4
151,403504,4
199,888562,5
96,1576612,5
217,1006071,5
194,2555373,3
211,1418573,4
243,872052,4
220,1840351,3
220,2152020,4
8,755217,5
188,820741,2
194,2415737,3
125,499057,5
119,819419,3
188,1900375,3
173,2012341,3
220,1001731,2
151,1157507,4
191,148816,3
188,2325058,4
192,1005121,4
25,1482497,4
87,1305817,4
159,2387409,3
54,286063,4
95,295833,5
244,2324267,4
36,2299583,1
6,916659,4
133,96246,4
64,161650,4
24,218574,1
210,1982536,5
140,670688,5
239,2192113,5
215,2424595,5
13,1319688,3
45,2316131,4
9,1092521,3
195,915472,4
158,2217565,4
180,922251,4
167,2507323,4
104,910318,3
211,1709432,4
175,992200,3
161,1630042,4
31,363952,4
19,1512838,4
123,1201798,5
76,2012110,4
132,598772,4
180,2465337,4
57,907475,4
7,1262109,2
71,981619,4
135,1499534,3
15,1815354,3
46,2469500,4
138,2593177,2
239,267949,2
63,2179700,4
104,2469918,3
22,795816,4
126,587471,3
145,187299,5
61,2081187,4
85,1211730,3
244,1172958,3
179,1372229,4
172,520286,3
156,1851082,5
37,579943,4
44,1424662,3
180,1697201,1
126,1708842,2
41,485981,3
240,806546,1
215,1209112,2
125,492313,5
228,2615037,3
155,1053673,3
1,2414580,3
65,12809,3
190,77997,4
199,1983382,4
172,1555169,3
96,589672,4
228,134097,5
6,1450005,4
48,1357049,5
8,554822,3
185,1679190,3
88,1248850,5
238,1575323,4
12,146691,4
179,2015904,3
51,144978,4
177,2099483,5
102,1159247,3
14,2601205,4
215,829528,4
181,1929262,4
58,1540605,4
164,2387247,5
103,885585,4
68,1579759,4
120,253274,3
247,866416,5
18,1543375,4
77,845465,5
39,1914310,5
31,1742387,1
1,2388298,4
73,802683,3
90,2293522,4
226,2552862,3
46,889816,5
205,1962671,4
181,388047,3
194,1111556,4
90,670796,4
159,2347335,3
64,2586774,4
248,2241444,2
100,1688674,4
213,902623,4
189,1845732,5
106,1380299,4
96,551375,4
112,646279,3
5,1541676,4
223,388469,4
204,1805330,4
90,1861726,1
91,1837525,3
120,69941,4
150,2292147,2
239,1626190,4
97,2233756,4
132,1392017,3
22,69898,4
220,1287392,5
132,819132,4
5,250326,5
102,59885,5
144,1486811,4
59,674739,3
201,639455,4
250,617982,1
157,2360101,4
146,1272928,3
170,817264,2
70,600949,3
84,9424,3
13,1129721,3
6,1914695,3
91,2325811,3
193,2480636,4
88,1572499,4
128,1049352,5
246,2003762,4
165,2009338,4
84,444229,3
239,151261,4
74,689341,3
138,2043278,4
247,328059,3
156,1118086,5
17,1218586,2
98,1001998,4
24,682418,3
59,252632,4
212,1989998,5
129,294265,4
215,1513148,4
191,532230,5
66,1832547,4
129,130149,2
208,1608223,4
160,358639,4
87,2206068,4
236,427956,4
64,462911,3
158,334247,3
178,2175570,3
133,1613830,3
10,1404976,4
21,623901,1
192,1815697,5
22,398227,3
179,1420835,4
194,1494823,2
188,1537575,5
237,275619,3
19,2029033,3
121,2642350,3
35,1883251,3
21,2188620,3
215,1155638,4
43,2034236,5
194,2059490,3
143,2596083,1
202,1898367,4
158,1163498,4
107,1481169,3
122,947031,2
82,579050,5
41,1715894,3
87,1542948,4
90,2404739,3
240,2641838,2
94,2039645,4
95,284979,4
174,1176195,4
160,220357,5
176,1121651,3
27,1975764,3
224,1681931,4
213,1118975,3
118,1534400,1
62,940631,3
105,1860237,5
37,2340700,4
72,779613,5
15,1503884,3
40,2272710,3
133,1527043,4
147,1032137,1
123,832800,3
181,930053,3
242,1933960,3
54,2576856,5
60,188597,4
134,1704597,3
64,333729,4
125,1710104,4
170,89830,4
243,2035212,5
137,2442315,4
190,828122,4
55,249000,3
188,675440,5
134,2083368,4
141,1630714,5
148,1801436,2
108,2054359,4
188,485851,2
84,2042734,1
35,2206657,5
117,2003195,4
15,2560582,4
120,1995006,3
66,2591972,2
89,641776,3
206,2295316,4
222,58594,3
133,2633813,5
65,1032720,3
37,386907,3
16,2471029,4
89,2467504,4
51,2472300,4
39,1923764,3
85,2233287,4
201,324055,3
103,367127,3
71,2079664,4
119,1248094,4
46,943915,2
141,1415036,2
148,1689219,3
24,220512,4
119,2302997,4
15,987085,4
148,889134,4
46,1904387,4
149,1600392,2
83,643046,4
92,778920,3
164,32607,3
36,681913,4
49,1830234,4
200,1351728,4
109,2287270,5
153,699495,5
140,2375307,4
57,773075,5
19,359494,4
223,2546735,3
172,75608,4
61,341814,4
73,197143,4
145,2630412,4
46,943446,4
66,1170016,4
85,1601261,4
207,2583875,3
193,1763145,3
150,927462,4
181,1321177,4
200,1415233,3
75,567589,4
68,1119113,3
4,2459061,5
198,1806177,4
189,568605,4
87,1776666,3
92,1651315,5
81,508640,4
169,1464910,3
25,1818981,4
15,70483,4
238,1951741,2
74,1502375,3
209,221926,3
11,1480724,4
174,2420844,3
243,137487,5
71,2165017,3
34,568743,4
216,1195070,4
126,1264447,3
210,1837003,4
63,593511,5
188,2139425,2
158,2573309,3
138,349574,4
158,1846965,5
109,410007,4
52,1901089,5
105,1607130,4
244,781965,4
235,1275275,4
173,2306337,4
31,1778462,5
159,2067834,4
122,1274760,4
66,1252322,4
249,1913196,3
112,2448438,4
202,984474,4
151,1903324,4
204,1140387,2
207,139991,3
47,2583709,5
207,2131425,4
241,2451222,3
231,1937151,5
53,818290,5
124,579147,5
232,2226142,4
225,590003,4
217,968844,4
142,660880,5
203,384765,4
121,1083037,4
148,165926,3
204,958373,4
206,1117933,3
91,681670,4
31,656736,4
248,727425,3
134,1073293,5
152,844117,3
97,1241060,3
214,1222393,4
137,2518104,3
88,2278431,5
47,388731,3
197,659034,4
7,993234,2
239,2585501,5
69,2463081,3
216,1288511,4
178,1810030,3
204,647080,4
93,1825087,5
207,85755,4
159,959980,3
24,1766191,3
78,496761,4
197,2362971,4
184,497819,4
109,160623,3
237,1802074,4
26,205880,3
61,2056279,3
73,1566505,5
163,2495956,4
37,102617,5
54,1028189,4
148,1453652,2
191,2094374,4
219,1435030,3
171,1542242,4
34,1395065,3
153,1623962,5
214,1338932,2
8,2607695,4
117,532830,3
138,1522343,4
8,1760049,5
69,1395234,4
217,287379,4
224,1246786,3
247,1704645,3
68,272860,4
112,802120,4
102,673591,5
109,2333055,4
43,796513,5
164,716429,4
126,2140196,2
232,386467,5
112,511112,5
72,510792,3
24,610397,5
188,1667400,3
137,2233,3
2,2135429,1
137,109760,4
201,734773,3
138,142187,4
120,1129088,4
43,1314525,2
9,519485,5
128,500090,3
79,40905,2
222,545670,4
160,348327,4
235,1730482,4
18,2455,4
240,1399102,4
92,1167851,4
154,436275,3
95,1727888,4
15,697259,3
113,1741145,3
106,727458,3
189,1939029,4
204,1176130,4
50,2088679,3
66,904882,2
16,79095,4
34,2463168,4
169,2361047,4
133,1038815,5
239,1152277,4
78,411057,4
203,718873,2
192,740966,4
27,1758574,4
245,2358975,3
110,2013131,5
195,1395872,4
238,1206755,5
100,446450,4
26,2013478,3
161,726914,4
12,2035817,2
21,395764,3
244,896750,3
188,2123741,4
96,2126228,1
173,1374046,5
44,166027,5
126,2042782,3
32,2543428,4
13,881742,1
58,1227638,4
219,1396488,4
84,252770,4
74,1780045,5
104,647771,5
64,1974715,3
242,413143,5
231,122563,4
193,2342094,5
194,1766993,4
154,2046448,5
39,2365581,4
151,554078,5
191,273776,4
126,2393725,5
38,2047114,3
66,324092,5
41,222897,3
144,172124,5
239,322049,4
53,884203,5
249,755040,2
88,1415045,4
98,2158590,4
218,2371650,4
16,1412927,5
73,382577,5
208,439229,5
49,1777267,4
243,2485148,5
250,222433,4
126,1329095,3
105,2088513,2
204,316592,4
65,2486710,4
151,2180384,4
148,254703,4
236,1733880,4
248,186565,4
31,2183168,5
8,1113933,4
53,2462689,4
189,597873,3
2,1739295,4
23,1997342,4
65,665008,5
64,1220258,4
250,297308,4
108,2266403,3
222,2537913,5
73,1534096,5
32,2051140,5
69,741542,2
120,1392399,4
78,1857067,5
140,1458218,4
135,2040710,3
100,2237318,4
5,1770812,3
160,1604321,4
199,771710,5
229,333914,5
226,2251431,5
127,30423,4
35,1532985,4
72,2331048,4
243,1067374,4
178,2331689,4
13,1838682,4
127,2622058,4
147,1570768,4
207,1101082,5
246,1838725,4
235,90273,2
231,162965,4
179,231744,5
183,78516,5
199,431924,5
229,999375,4
86,1589357,3
209,2280713,5
116,443029,5
213,137500,5
106,1932534,4
242,2419371,3
128,1547071,5
150,989177,5
95,1272355,4
10,1548067,3
131,370118,4
42,2156889,4
197,2549938,4
159,1748794,2
166,31375,5
66,2503335,4
183,1637978,4
73,2640680,5
73,1750778,4
52,2294085,3
83,388115,5
63,2538322,4
51,2124555,5
137,1119323,4
21,1419344,5
34,1315884,5
42,368313,4
247,371499,4
174,1171596,5
214,1336621,5
44,1349167,4
171,2582617,5
16,892179,5
177,1930665,4
148,2297089,3
84,1295424,3
54,815048,3
202,986524,2
74,894516,3
56,258486,4
196,2432320,5
43,1489596,4
180,1088045,4
18,642195,5
94,1795978,3
118,1660464,5
61,2081748,4
121,477846,2
25,2641755,2
226,1754970,4
205,1137886,5
146,2039103,5
221,989988,4
23,2417205,4
241,634388,3
172,785771,4
108,82646,4
82,2332112,5
208,2003131,3
107,452302,4
135,1751471,4
167,2616331,4
106,164478,3
11,86774,4
176,738014,2
47,1118338,2
3,1634005,5
183,1070805,4
20,262080,2
186,2606193,3
95,1358362,5
246,1921599,4
229,2403394,4
112,1344602,2
109,660802,4
246,1109099,4
198,814515,3
206,1414878,4
179,2463238,5
156,2352310,4
218,2265995,3
4,1503748,3
21,1509100,4
20,1704440,4
198,519579,4
40,2175172,4
225,898303,3
131,1136941,4
202,541146,5
180,291503,3
5,2043339,5
7,1417097,3
23,589006,5
179,1562481,4
223,2447826,3
184,720107,4
166,412883,5
224,2649429,5
127,392919,2
123,478034,3
15,77747,3
165,923421,3
106,539841,3
164,2255519,5
162,540005,4
117,1436001,5
100,110750,3
127,1959581,4
42,254718,2
33,1897433,5
196,1250515,4
173,2440842,1
192,1638562,4
59,1298946,2
214,2353997,4
80,2398306,3
158,2188743,4
26,189653,4
175,931395,3
12,1227603,4
225,1020155,5
33,568977,3
198,1494923,3
178,40580,3
111,250414,3
186,2425304,4
156,2489984,3
177,1870442,4
228,703470,2
8,658401,3
250,221914,3
153,2595606,2
111,2271516,4
18,1173447,4
176,1174964,4
16,758268,3
91,2331728,5
232,1794938,2
180,2577113,4
190,96302,3
60,2644264,4
176,322218,2
110,1933646,5
146,71426,4
139,1580842,4
160,152821,4
144,139983,4
250,671807,3
17,1100529,4
62,2404219,3
158,528691,4
232,1141628,3
114,1116389,4
3,2289794,4
54,932622,4
160,1278244,5
170,1057614,2
72,227271,3
221,780943,4
45,1462884,3
160,2226008,5
146,2473034,5
39,1121443,5
64,1187383,4
122,1275698,4
39,149226,2
18,901167,4
54,486317,3
219,2147109,5
44,795723,4
185,2379712,4
119,143737,3
199,100228,3
210,799242,4
243,15859,4
182,1713179,4
213,170378,3
1,2561554,4
97,566587,3
194,636984,3
244,1784654,4
137,64531,4
169,1952305,3
59,1878071,4
187,33984,5
211,1194420,4
189,1725716,4
197,934704,3
21,787091,5
159,635290,3
54,2098937,4
184,971964,3
153,2516630,4
78,2392241,2
53,299331,4
76,2107483,3
27,169202,2
232,1549026,4
248,591981,5
37,427275,5
59,184278,4
72,2480764,1
163,1375890,4
193,207038,3
200,2470493,3
204,85488,4
185,760078,4
231,2413703,4
152,446837,3
220,909553,5
75,2272742,4
37,172000,4
109,1303017,4
239,2324766,4
180,950060,5
91,1732461,3
190,1658534,4
189,2452474,2
140,1899375,4
23,1709984,3
12,800683,1
194,2384068,2
182,1658965,4
72,1326355,4
103,554251,5
77,1394923,2
53,558024,4
122,2646245,4
202,1381159,2
84,1387650,5
109,267161,3
162,76052,4
131,1237088,5
84,624233,3
130,2044772,3
121,1351220,3
124,1080415,4
234,1695863,3
55,874869,4
55,2380414,4
22,1576831,3
27,2087420,3
224,303186,4
27,1009333,3
15,587866,4
85,5530,4
29,2385826,3
126,1299817,4
167,2194165,4
73,616848,3
157,865351,3
226,2588019,5
14,1389768,4
152,1150035,4
85,1175674,4
141,2198586,4
197,449562,2
182,1219084,3
11,2499806,3
234,1838815,3
249,1643964,3
11,1343469,5
203,1210601,4
173,2136527,4
218,2235567,4
56,631807,2
28,1380273,4
65,2283692,3
161,1132757,5
134,1569653,3
194,33346,3
116,1702841,3
27,38908,3
240,1911857,3
106,1790614,5
113,1375036,3
23,1149029,3
70,1049700,3
27,655641,4
20,2203012,5
182,2645712,4
135,1357961,4
154,1345947,3
229,1041150,3
116,674323,1
2,1717896,5
5,2465687,4
211,615152,5
208,411608,4
56,1401592,5
100,677553,3
32,774922,5
216,130338,4
245,1196969,4
79,1315404,5
233,250241,4
131,927583,5
204,2180806,4
64,2282361,3
83,159768,2
244,1941404,4
59,2279115,5
34,2438459,1
156,1014299,3
155,1916169,4
175,783862,1
206,802258,5
77,1944886,4
101,2542533,2
84,2220825,5
249,337752,3
54,337318,3
23,2168327,5
113,1500955,4
32,1528231,3
62,2112053,4
122,1401595,5
158,2641312,2
235,1331098,3
84,861168,5
218,2047186,5
243,2095369,1
2,373186,4
135,1726138,3
7,554438,5
165,149331,5
49,484737,5
10,2418846,5
118,2181591,3
116,2552108,4
111,2471938,3
34,2159188,4
45,1816581,5
188,506602,3
142,820386,3
151,620001,4
162,361221,3
31,840066,3
17,63835,4
226,25092,5
79,489657,1
139,2582551,3
49,2364594,4
19,1551099,2
38,117058,5
51,496711,4
194,880302,4
185,893273,2
192,2433884,3
173,1955037,3
159,1541344,3
214,2407374,4
180,1741593,4
78,2092649,3
25,1248048,4
186,2635100,2
154,1981494,3
43,993564,5
111,821243,5
189,1746541,3
185,1407348,4
140,903348,5
9,1264843,4
80,46389,2
91,1414980,3
246,283634,5
8,885808,4
3,1601816,3
49,480249,4
64,2094942,3
53,2275156,3
167,150421,3
221,968714,3
44,1169034,4
64,130932,3
248,2394540,5
155,1671486,4
14,1757392,4
98,1564916,5
126,1171543,4
218,320299,3
194,1357786,3
113,771837,4
71,655832,4
51,2248080,3
70,2214779,3
40,1151752,4
142,1176305,4
37,1242935,4
215,89047,3
189,1162050,3
129,235979,3
29,720103,5
168,1354632,4
232,423985,3
41,539955,3
85,2563586,4
126,292892,3
161,452819,3
15,1500810,5
184,2596999,3
172,1077156,3
105,2262652,3
3,847232,4
109,410618,4
14,1189905,4
231,1190307,5
88,2067584,4
88,2293198,4
191,988972,2
152,1901873,4
136,472693,3
230,1743858,3
145,346513,3
57,1716474,4
243,610132,4
206,1719809,2
98,205404,4
58,1658961,3
115,1267416,3
201,1098351,4
96,2556053,4
246,1684405,3
147,2316125,3
157,1619911,5
226,1874298,4
176,278092,4
109,1819033,5
64,1110480,4
211,283127,3
34,72978,5
148,1493763,5
206,2044679,5
36,924621,5
129,1048594,4
66,1737651,4
82,2220725,5
102,485461,5
10,1891484,3
137,2462042,4
240,66577,4
9,408013,4
192,1765573,4
84,689594,2
13,486946,4
186,532575,4
64,1756796,4
26,186620,5
170,2015896,4
219,778126,5
94,2556335,2
197,1502997,3
199,532290,2
116,1310441,4
44,412920,4
31,1766008,3
69,2332765,3
148,649583,3
19,1358685,4
14,1359770,2
244,1194057,3
226,401666,4
239,261544,3
230,1953459,4
8,983365,4
17,1586162,4
95,1985320,4
126,1841210,1
128,2368027,4
192,1081902,3
119,1096946,2
163,355591,2
154,727381,4
160,2308589,4
36,695333,4
240,427930,5
180,456484,4
78,530902,5
137,1660501,4
220,312645,3
214,1191418,5
175,2584492,3
72,1020599,3
191,80689,5
37,1932535,2
5,1046357,5
36,1561037,3
162,1627246,4
162,1075643,4
10,1934333,3
62,2237254,4
136,382891,5
241,1141512,4
21,263631,3
44,1131759,2
48,1230381,4
105,700488,3
27,879728,4
89,282784,5
74,2248543,5
225,1200658,3
235,1044838,3
247,454878,4
149,1703248,5
86,1762683,4
100,1864235,4
1,66326,3
212,1444203,4
247,187005,2
248,110225,5
89,1029216,5
135,886662,4
188,765590,4
223,1652443,3
193,2229840,4
169,641221,1
16,2067192,4
137,779744,3
92,1902830,4
190,699185,2
122,939715,4
181,570118,2
129,656614,5
144,2510107,4
156,1978909,4
134,344636,2
240,98586,5
171,2069724,4
22,122965,3
209,2235104,4
84,481813,4
77,2220481,2
158,184751,5
91,1709407,3
221,1600795,4
85,1699215,2
117,2535497,4
126,908066,3
193,2025855,5
246,1519725,4
162,363345,4
233,1943605,3
188,2332009,5
149,1590745,4
67,808593,4
232,522296,4
21,1859599,4
89,1409616,5
10,1227173,3
233,270890,5
113,821054,3
91,170791,2
238,749735,4
110,957932,4
25,167041,3
132,1078395,5
215,36583,3
121,987857,5
77,569889,4
81,741053,4
229,2132229,3
87,1951560,4
234,487746,5
60,718371,4
135,376591,4
239,2579184,5
94,618594,3
157,1025601,4
16,598582,4
62,136828,4
122,730057,4
3,2260472,5
98,1266697,4
230,1785853,4
204,682691,3
154,1989321,3
37,2483928,4
167,2114321,4
237,1969945,4
95,2404742,4
242,1429360,4
213,1390512,5
236,1866818,5
224,1851011,3
100,1267215,4
185,1156825,3
211,2015727,5
245,1329144,3
239,1005937,4
131,2483630,4
238,2228662,2
180,1108131,4
164,350686,4
223,1641028,3
58,1593533,4
117,770327,4
90,314335,2
5,818432,5
2,2159060,4
198,980407,2
36,113098,5
242,532788,2
232,2584918,5
102,2607225,4
215,1186683,3
109,1665411,4
49,254671,4
188,2398655,1
108,2644537,4
104,2105288,4
43,2215760,4
167,1963508,5
9,898283,1
154,326637,5
156,940338,3
27,1132593,4
154,64902,4
90,2632882,4
135,2191502,4
103,2645226,4
95,2646707,4
176,1607821,3
227,1621666,3
1,541261,4
151,686761,3
28,294460,4
157,2181504,4
51,1864583,4
223,828036,4
92,608892,4
174,248389,3
249,301263,5
8,1159216,5
55,600815,4
156,2494725,5
138,2362434,4
211,2207309,4
20,1835349,4
206,187013,3
76,2241622,5
146,508852,2
38,1127452,5
230,2619035,5
211,440301,5
135,818752,5
102,284169,5
140,914254,4
181,85840,5
94,2095586,5
172,351004,5
110,178645,3
231,814287,5
37,80164,3
89,867268,5
82,1868964,5
98,707412,4
40,1608205,4
133,1872511,5
135,2574588,4
112,2406474,1
233,981561,4
136,1808842,5
229,875723,5
184,35179,4
118,1493912,3
147,1287939,3
106,422440,4
55,1400457,4
15,1128928,5
132,2649067,1
16,341340,4
248,645873,4
183,2547023,4
186,1715660,5
94,750722,1
48,353989,3
230,2483976,3
120,1155748,5
11,968962,4
212,1042362,4
172,1079227,3
62,2544618,4
151,1189328,5
177,56225,2
104,2389627,3
157,1696172,4
75,1547193,3
19,535385,4
20,2424683,4
178,2161016,5
112,1840114,2
28,2000429,4
123,1192908,4
46,1653343,4
130,1940243,5
140,1170917,3
151,652840,5
133,2075868,4
64,1763664,3
103,882798,3
242,1602668,4
3,92718,4
9,919252,4
78,1849058,4
51,1149473,3
13,2496831,5
150,2144132,5
146,2442207,4
71,1237169,3
98,2051495,4
113,1512017,4
215,225902,2
158,1217663,3
21,1115536,4
234,846208,4
48,386436,4
204,1503393,4
54,793098,4
7,1860963,4
199,1674637,4
188,1943243,4
136,1198453,5
192,482868,4
189,474106,4
236,994934,4
61,1695521,4
179,1141789,3
155,1088677,5
13,1667357,4
121,1322507,5
123,1503635,4
181,284426,3
148,945995,2
45,1123870,4
197,1300554,3
81,1713394,4
133,2381472,4
238,813484,3
27,653906,3
247,1935254,5
3,1977821,4
172,1443200,5
166,2628147,4
193,232847,4
160,2428686,4
191,1229109,4
107,424728,3
77,1755262,3
14,2047654,3
118,910719,4
168,831211,4
175,1971128,3
133,1128164,5
103,2218424,5
60,237970,3
146,1530215,3
38,2450433,3
99,1773288,4
176,1062828,5
216,1667722,3
231,524900,3
162,180920,4
196,1486538,4
113,1116035,4
41,1815261,3
145,2142256,5
122,2509116,4
152,1343496,5
183,2159857,5
129,1881195,3
241,2594760,1
127,2439490,4
75,2047811,3
249,2062214,5
233,39242,3
87,85263,2
181,2154669,2
2,2179063,4
97,1189600,5
169,607683,4
206,901555,5
221,2621200,4
208,1250684,1
9,1969444,5
222,1687685,3
170,224582,5
143,2555151,4
232,65508,3
218,1686952,5
245,661730,3
110,2638846,3
149,1406951,4
98,804663,4
239,809831,5
187,1969370,5
226,490027,5
165,551783,3
141,1682409,4
55,1908917,3
20,2519276,5
19,982017,3
20,917558,5
242,115543,2
163,2612104,3
121,2266832,3
57,788639,4
83,984420,3
195,2571392,4
185,1552829,4
87,1957030,3
128,379596,4
36,1830936,2
82,1888655,5
9,1869620,4
190,1147641,3
187,1264133,4
75,1616135,3
144,2501297,5
234,1160959,3
202,467638,4
3,102828,5
22,840500,5
190,511811,3
168,278180,2
228,1258912,3
135,1573132,5
39,1119705,2
86,543652,3
175,901046,4
134,1885290,4
244,1360755,4
